id,soru,sinif,alt_sinif,split,source,original_sinif,karar,gerekce,family_id,recipe_id
provided-0316,"Selam kask, hazır mısın?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0318,"Selam, göreve başlamadan biraz konuşalım mı?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0319,"İyi akşamlar, hâlâ benimle misin?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0320,"Merhaba, sistemin nasıl gidiyor?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0321,"Selam, bugün keyfin nasıl?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0322,"Günaydın, bağlantımız iyi görünüyor mu?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0323,"Merhaba kask, seni bir kontrol edeyim dedim.",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0324,"Selam, biraz sohbet edelim.",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0326,"Merhaba, ne var ne yok?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0327,"Selam, bugün uzun bir gün olacak gibi.",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0328,"Hey kask, nasılsın?",sohbet,selamlaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0331,"Bugünlük işimiz bitti, görüşürüz.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0332,"Tamam kask, şimdilik kapatalım.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0334,Görev sonrası tekrar görüşürüz.,sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0337,"Ben çıkıyorum, kendine iyi bak.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0338,"Bugünlük yeter, sonra devam ederiz.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0339,"İyi geceler kask, görüşürüz.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0340,"Şimdilik sessiz kal, sonra konuşuruz.",sohbet,vedalaşma,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0341,"Teşekkürler, işimi gördü.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0342,"Sağ ol kask, yardımcı oldun.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0343,"Teşekkür ederim, tam ihtiyacım olan buydu.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0344,"İyi oldu, sağ ol.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0346,"Tamamdır, teşekkür ederim.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0347,"Sağ ol, açıklaman yeterliydi.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0348,"Teşekkürler, bunu not ettim.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0349,"İşime yaradı, sağ ol.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0350,"Çok iyi, teşekkürler kask.",sohbet,teşekkür,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0351,"Bugün biraz yoruldum, moral verir misin?",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0353,"Gece uzun sürecek gibi, moralimi yükseltir misin?",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0354,"Biraz gerildim, sakin kalmam için bir şey söyle.",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0357,Biraz cesaretlendirici bir şey söyler misin?,sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0358,"Odaklanmakta zorlanıyorum, beni motive et.",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0359,Uzun nöbet için moral verecek bir cümle söyle.,sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0360,"Bugün işler zor gidiyor, biraz destek olur musun?",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0363,Devam etmek için kısa bir motivasyon istiyorum.,sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0364,"Biraz stresliyim, kafamı toparlamama yardım et.",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0365,Şu an sadece biraz moral duymaya ihtiyacım var.,sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0368,"Biraz kendime gelmem lazım, motive eder misin?",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0369,"Zorlu bir günün ortasındayım, kısa bir destek ver.",sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0370,Pes etmemek için bana bir cümle söyle.,sohbet,moral ve motivasyon,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0371,"Nöbet uzun, kısa bir şaka yapar mısın?",sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0373,Yorgunluğu unutturacak kısa bir şaka yap.,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0376,Bir askerî kamp şakası anlatır mısın?,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0377,Çok kısa bir nöbet esprisi yap.,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0378,"Biraz gülelim, kötü bir baba şakası söyle.",sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0379,Bugünkü yorgunluğa uygun komik bir cümle söyle.,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0381,Bir dakikalığına ciddiyeti bırakıp şaka yap.,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0382,Çadır hayatıyla ilgili kısa bir espri söyle.,sohbet,şaka,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0383,Senin adın ne?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0384,Sen tam olarak ne yapıyorsun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0385,Benimle sürekli sesli konuşabilir misin?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0386,Hangi tür komutları anlayabiliyorsun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0387,Sana kask diye hitap etsem olur mu?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0389,Bağlantı olmadan da çalışabiliyor musun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0391,Sesimi diğer seslerden ayırt edebiliyor musun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0392,Türkçe konuşmayı anlayabiliyor musun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0393,Kısa cevap vermeni isteyebilir miyim?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0395,Bir komutu tekrar etmeni isteyebilir miyim?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0396,Ben konuşurken araya girer misin?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0397,Az önce söylediğimi hatırlıyor musun?,sohbet,asistan hakkında,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0398,"Bugün kendimi iyi hissediyorum, sen nasılsın?",sohbet,hâl hatır,train,provided_jsonl,sohbet,provided,not_reviewed,,
provided-0399,"Biraz sıkıldım, iki laf edelim mi?",sohbet,hâl hatır,train,provided_jsonl,sohbet,provided,not_reviewed,,
sohbet-001,Mola sırasında neler yapabildiğini anlatır mısın?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:001,asistan
sohbet-004,Mola sırasında biraz moral verir misin?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:004,asistan
sohbet-005,"Telsiz, nasılsın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:005,selam
sohbet-006,"Telsiz kontrolü, selam, sesim geliyor mu?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:006,selam
sohbet-008,Görev öncesi nasılsın?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:008,selam
sohbet-010,"Telsiz bağlantısı tamam mı, selam?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:010,selam
sohbet-011,Mola sırasında seninle neler konuşabilirim?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:011,asistan
sohbet-013,"Merhaba, bağlantı iyi mi?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:013,selam
sohbet-021,"Telsiz çekiyor mu, nasılsın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:021,selam
sohbet-022,Beklerken senin neler yapabildiğini anlatsana?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:022,asistan
sohbet-032,Beklerken neler yapabildiğini söyler misin?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:032,asistan
sohbet-037,Moralimi yükseltecek bir şey söyler misin?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:037,asistan
sohbet-040,Beklerken seninle neler yapabiliriz?,sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:040,asistan
sohbet-042,"Günaydın, görev öncesi nasılsın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:042,selam
sohbet-057,"Günaydın arkadaşlar, hazır mıyız?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:057,selam
sohbet-065,"Selam, göreve çıkmadan nasılsın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:065,selam
sohbet-066,"Merkez, sesimi alıyor musunuz?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:066,selam
sohbet-067,"Günaydın, hazır mısınız?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:067,selam
sohbet-091,"Bağlantı tamam mı, nasılsın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:091,selam
sohbet-110,"Günaydın ekip, nasılsınız?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:110,selam
sohbet-140,"Selam, göreve hazır mısın?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:140,selam
sohbet-151,"Molada biraz sohbet edelim mi, neler yapabiliyorsun?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:asistan:151,asistan
sohbet-153,"Bağlantı var mı, selam?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:153,selam
sohbet-155,"Merhaba, bağlantı nasıl gidiyor?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:155,selam
sohbet-176,"Alo, sesim geliyor mu?",sohbet,sohbet,train,existing_package,sohbet,keep,good,sohbet:selam:176,selam
ilk-yardim-006,"Araç yanında yanık var, yalnızım; yaralıyı nasıl güvene alayım?",medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:travma:006,travma
ilk-yardim-011,Gece nöbetinde bacağından yaralanana tahliyeden önce temiz bezle nasıl müdahale edeyim?,medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:kanama:011,kanama
ilk-yardim-038,Araç yanındaki yanık yaralısını ilk yardım çantasıyla nasıl güvene alalım?,medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:travma:038,travma
ilk-yardim-071,Gece nöbetinde bacağından yaralanana tahliyeden önce temiz bezle nasıl ilk müdahale edeyim?,medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:kanama:071,kanama
ilk-yardim-082,"Eğitim sahasında yalnızım, kırık şüphesinde ilk ne yapmalıyım?",medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:travma:082,travma
ilk-yardim-152,"Araç yanında bir arkadaşım yandı, ilk yardım çantası var, önce ne yapayım?",medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:travma:152,travma
ilk-yardim-169,Gece nöbetinde yaralının bacağındaki yaraya temiz bezle ilk ne yapayım?,medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:kanama:169,kanama
ilk-yardim-209,"Eğitim sahasında biri yandı, ilk yardım çantası var; ilk ne yapalım?",medikal,ilk yardım,validation,existing_package,ilk yardım,keep,good,ilk yardım:travma:209,travma
provided-0001,"Takım arkadaşımın bacağında yoğun kanama var, ilk ne yapmalıyım?",medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0014,Atel yoksa kırık kolu nasıl destekleyebilirim?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0017,Boynunu inciten yaralıyı taşımadan önce neye dikkat etmeliyim?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0036,Islak üniformalı yaralıyı nasıl ısıtmak gerekir?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0049,Çocukta temel yaşam desteği nasıl farklı uygulanır?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0050,Bebekte göğüs basısı nasıl yapılır?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0060,Sedye yoksa yaralıyı güvenli taşımak için ne kullanabiliriz?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0062,İki kişi yaralı taşırken nasıl koordine olmalı?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0070,Solunum yolu tıkanan bilinçli yetişkine nasıl yardım edilir?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0075,Karın yarasında dışarı çıkan dokuya nasıl yaklaşmalıyım?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0076,Göğüste açık yara varsa ilk yardım nasıl yapılır?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0079,"Göze yabancı cisim kaçtı, nasıl müdahale etmeliyim?",medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0080,Göze saplanmış cismi çıkarmak doğru mu?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0082,"Arı sokmasından sonra nefes darlığı başladı, ne yapmalıyım?",medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0089,Kesik çok kirliyse yarayı nasıl temizlemeliyim?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0092,Yaralının bilincini kısa sürede nasıl kontrol ederim?,medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
provided-0097,"Yaralı çok susadığını söylüyor, su vermeli miyim?",medikal,ilk yardım,validation,provided_jsonl,medikal,provided,not_reviewed,,
angajman-ve-esir-hukuku-006,Kontrol noktasında silahlı ama niyeti belirsiz biriyle karşılaşırsak angajman kuralı ne?,savaş yönergeleri,angajman ve esir hukuku,validation,existing_package,angajman ve esir hukuku,keep,good,angajman ve esir hukuku:angajman:006,angajman
